barangay,household_id,member_id,nuclear_family,relationship_nuclear_head,national_id_issued,philsys_card_number,solo_parent,solo_parent_id,senior_citizen_id,pregnant,lactating,disability,pwd_id,type_of_disability,seeing,hearing,walking,remembering,self_caring,communication
Tagabebe,TAG-0036,TAG-0036-6,03,08,1,8818187978271079,1,8,,,,2,1,,,,,,,
Tagabebe,TAG-0037,TAG-0037-1,01,06,8,3732763076173207,2,1,,,,2,2,,2,3,3,1,1,2
Tagabebe,TAG-0037,TAG-0037-2,04,04,2,9847695139378434,8,2,,,,2,1,,3,3,2,4,4,3
Tagabebe,TAG-0037,TAG-0037-3,01,10,8,3979903887344301,1,1,,1,1,2,1,,2,1,1,4,4,1
Tagabebe,TAG-0038,TAG-0038-1,03,07,8,5642525123000307,2,2,,,,1,1,"G,F,E",2,1,2,4,2,2
Tagabebe,TAG-0038,TAG-0038-2,04,08,2,5159857294960399,1,1,,,,2,2,,2,1,2,3,2,3
Tagabebe,TAG-0038,TAG-0038-3,06,07,2,4987607288487895,1,1,,1,1,1,2,"B,F,E",2,1,4,1,2,3
Tagabebe,TAG-0038,TAG-0038-4,05,02,1,9091140676841445,2,2,,1,2,2,1,,3,4,3,3,3,2
Tagabebe,TAG-0038,TAG-0038-5,05,08,2,5770905142346441,8,8,,,,2,2,,3,1,2,4,2,3
Tagabebe,TAG-0038,TAG-0038-6,03,01,8,7963135800253024,1,2,,,,2,2,,4,2,4,4,3,2
Tagabebe,TAG-0039,TAG-0039-1,03,07,8,3525421849455400,1,8,,1,2,2,2,,2,1,3,3,1,4
Tagabebe,TAG-0039,TAG-0039-2,02,10,8,7877222054847469,1,1,,,,1,2,"C,Z,E",3,1,1,2,3,3
Tagabebe,TAG-0040,TAG-0040-1,01,03,8,2514072417143133,8,1,,,,1,1,"C,F,E",,,,,,
Tagabebe,TAG-0040,TAG-0040-2,02,02,2,6575407944252820,8,8,,,,1,2,"D,C,E",,,,,,
Tagabebe,TAG-0040,TAG-0040-3,01,08,8,2516966993683216,1,1,,,,1,1,"G,C,Z",1,1,3,2,3,4
Tagabebe,TAG-0041,TAG-0041-1,04,02,1,4343590286255799,1,8,,,,2,2,,3,4,2,1,1,1
Tagabebe,TAG-0041,TAG-0041-2,01,07,2,6030884800584143,8,2,,,,1,2,"Z,A,G",2,4,4,1,1,2
Tagabebe,TAG-0041,TAG-0041-3,06,04,1,1782862829785199,2,2,2,,,1,1,"E,C,F",1,1,1,4,3,4
Tagabebe,TAG-0041,TAG-0041-4,02,07,8,4707167020844100,2,8,,,,2,1,,2,1,4,2,4,4
Tagabebe,TAG-0042,TAG-0042-1,01,06,8,5590811519984556,8,2,,1,1,1,2,"G,F,A",1,1,3,2,3,2
Tagabebe,TAG-0042,TAG-0042-2,04,09,1,1596416295820312,1,1,,,,1,2,"B,Z,F",2,1,2,2,3,3
Tagabebe,TAG-0042,TAG-0042-3,01,10,8,4051540935356626,8,1,,,,1,2,"Z,A,D",1,2,2,4,3,2
Tagabebe,TAG-0043,TAG-0043-1,05,05,1,8720996180036473,8,2,,,,2,2,,4,4,3,2,2,4
Tagabebe,TAG-0043,TAG-0043-2,05,10,2,6960662037518674,2,8,1,,,2,1,,2,1,3,3,2,4
Tagabebe,TAG-0043,TAG-0043-3,04,10,2,7582236099350547,8,2,,,,2,2,,3,4,2,1,4,3
Tagabebe,TAG-0044,TAG-0044-1,02,00,1,1539880321228669,8,1,,,,1,1,"Z,B,D",2,3,2,4,4,4
Tagabebe,TAG-0044,TAG-0044-2,06,08,2,5152486951254140,1,1,,,,2,2,,3,1,1,1,4,1
Tagabebe,TAG-0045,TAG-0045-1,06,08,1,1091668450170694,8,1,,,,1,1,"A,C,G",,,,,,
Tagabebe,TAG-0045,TAG-0045-2,04,08,1,6023323832026511,1,1,,,,2,1,,,,,,,
Tagabebe,TAG-0045,TAG-0045-3,01,07,8,1236563989896452,1,1,,,,1,1,"G,D,A",4,2,3,3,1,3
Tagabebe,TAG-0045,TAG-0045-4,03,03,2,7779208068492504,8,1,,2,2,2,2,,3,3,2,3,2,4
Tagabebe,TAG-0045,TAG-0045-5,05,03,8,4534000912128535,8,1,,,,1,2,"F,G,C",4,2,2,1,1,2
Tagabebe,TAG-0046,TAG-0046-1,04,03,2,9482651557395041,1,8,,1,1,2,2,,1,4,2,3,1,1
Tagabebe,TAG-0046,TAG-0046-2,02,07,8,6949347151547723,2,2,,,,1,2,"C,Z,G",3,3,4,1,1,1
Tagabebe,TAG-0046,TAG-0046-3,05,08,8,8548435658082292,1,1,,2,2,1,2,"D,B,F",1,4,1,3,1,2
Tagabebe,TAG-0046,TAG-0046-4,03,02,1,3126570019431417,2,8,,,,1,2,"E,F,B",1,1,1,3,1,2
Tagabebe,TAG-0046,TAG-0046-5,04,05,8,5764330948056855,8,1,,1,2,2,2,,1,4,1,1,4,1
Tagabebe,TAG-0047,TAG-0047-1,05,10,1,7207571934567171,8,1,,,,1,2,"A,C,B",,,,,,
Tagabebe,TAG-0047,TAG-0047-2,02,07,2,3708425994382075,2,1,,1,2,2,1,,1,4,2,1,2,4
Tagabebe,TAG-0047,TAG-0047-3,02,10,1,4342757625470914,1,2,,,,2,2,,,,,,,
Tagabebe,TAG-0047,TAG-0047-4,02,07,2,5893407670497645,1,2,,,,2,1,,4,1,1,2,4,2
Tagabebe,TAG-0047,TAG-0047-5,06,10,2,6433031380781584,8,2,,1,2,2,2,,4,2,1,3,1,4
Tamban,TAM-0001,TAM-0001-1,03,00,1,7181041869028282,8,1,,,,2,1,,4,3,2,4,3,4
Tamban,TAM-0001,TAM-0001-2,02,02,8,4874828054688118,1,2,,,,2,2,,1,1,4,2,2,2
Tamban,TAM-0002,TAM-0002-1,05,03,8,4796259983465427,1,8,8,1,1,1,2,"F,C,A",1,3,1,3,3,3
Tamban,TAM-0002,TAM-0002-2,06,06,2,4120784730507374,2,1,,,,2,1,,,,,,,
Tamban,TAM-0002,TAM-0002-3,03,09,8,5110622804297210,8,8,,,,1,2,"B,E,Z",,,,,,
Tamban,TAM-0002,TAM-0002-4,06,05,2,4507748176968425,8,8,,,,1,1,"F,A,G",,,,,,
Tamban,TAM-0003,TAM-0003-1,04,09,2,9577726923339748,1,1,,,,2,2,,1,4,3,2,2,3
Tamban,TAM-0003,TAM-0003-2,01,09,8,5098815737494206,8,1,,,,1,1,"C,A,E",2,4,1,2,4,4
Tamban,TAM-0003,TAM-0003-3,01,09,1,3400741058896869,1,8,,,,2,1,,4,3,3,3,4,3
Tamban,TAM-0003,TAM-0003-4,03,06,2,3963898620024694,2,2,,1,1,2,1,,4,2,4,1,2,2
Tamban,TAM-0003,TAM-0003-5,01,02,1,5176120862346847,1,2,,,,1,1,"A,D,C",,,,,,
Tamban,TAM-0003,TAM-0003-6,06,01,8,2134240356825855,1,2,,,,2,1,,2,1,3,3,3,1
Tamban,TAM-0004,TAM-0004-1,06,09,8,2254513997075388,1,8,,,,1,2,"G,D,Z",1,4,3,3,2,3
Tamban,TAM-0004,TAM-0004-2,03,02,1,2295119467425873,8,8,,,,1,2,"A,B,G",2,2,4,2,2,3
Tamban,TAM-0004,TAM-0004-3,03,07,1,9631353905940281,2,1,,,,2,2,,1,1,2,3,3,4
Tamban,TAM-0004,TAM-0004-4,04,05,1,3595286348279320,8,1,,,,1,1,"C,G,Z",1,2,4,2,4,2
Tamban,TAM-0004,TAM-0004-5,04,08,2,4286936857993980,8,2,,,,1,2,"A,B,E",4,1,4,3,3,1
Tamban,TAM-0004,TAM-0004-6,03,05,8,3407557863738298,1,2,,1,2,1,2,"Z,D,F",3,2,4,3,1,3
Tamban,TAM-0005,TAM-0005-1,04,02,8,1587182976433488,8,2,,,,2,2,,4,4,4,3,2,2
Tamban,TAM-0005,TAM-0005-2,05,06,8,5929853445030615,8,8,,,,1,1,"C,G,E",2,3,1,2,3,2
Tamban,TAM-0005,TAM-0005-3,06,08,1,1873864133884779,8,8,,2,1,2,1,,1,2,2,1,3,1
Tamban,TAM-0006,TAM-0006-1,04,07,2,1661563744715642,1,8,,1,2,2,2,,3,3,1,4,2,4
Tamban,TAM-0006,TAM-0006-2,04,04,2,7857274835360918,2,8,,2,2,2,2,,1,3,2,4,3,3
Tamban,TAM-0007,TAM-0007-1,04,00,8,5821690873559641,2,8,,,,1,2,"Z,F,B",,,,,,
Tamban,TAM-0007,TAM-0007-2,02,00,1,4097501671592109,1,1,,,,1,1,"C,Z,F",3,3,3,1,2,1
Tamban,TAM-0007,TAM-0007-3,05,03,8,5566153662242259,1,1,,,,2,1,,,,,,,
Tamban,TAM-0008,TAM-0008-1,02,06,8,4873406367840749,8,8,,,,1,1,"E,Z,D",2,1,1,2,3,3
Tamban,TAM-0008,TAM-0008-2,05,04,2,1727028364293907,8,8,,1,2,1,2,"G,A,E",3,3,2,2,3,4
Tamban,TAM-0008,TAM-0008-3,03,02,1,4884432053424778,8,2,,,,2,1,,1,4,1,2,4,3
Tamban,TAM-0008,TAM-0008-4,02,10,2,1497777653174803,8,1,,,,2,1,,3,2,4,4,3,2
Tamban,TAM-0008,TAM-0008-5,03,09,8,9873230098397823,8,1,1,,,2,1,,1,3,4,3,2,4
Tamban,TAM-0008,TAM-0008-6,04,01,2,8349933008990286,1,8,,,,1,1,"F,A,D",2,3,4,1,4,4
Tamban,TAM-0009,TAM-0009-1,05,04,2,7283094452652400,8,2,,,,1,2,"A,E,C",4,1,1,4,3,4
Tamban,TAM-0009,TAM-0009-2,03,10,2,9748266836819494,1,2,,,,1,2,"B,A,D",1,1,4,2,2,4
Tamban,TAM-0009,TAM-0009-3,02,06,8,2146500615847173,2,2,,,,1,2,"C,D,G",2,4,3,3,4,3
Tamban,TAM-0010,TAM-0010-1,04,05,8,7606898403295268,2,1,,2,2,2,1,,4,2,1,2,2,4
Tamban,TAM-0010,TAM-0010-2,06,10,1,8949055458654741,1,2,,,,1,2,"D,C,F",3,4,2,1,4,2
Tamban,TAM-0010,TAM-0010-3,06,00,1,9240170675260187,2,2,,,,2,2,,1,2,4,1,1,4
Tamban,TAM-0010,TAM-0010-4,06,02,2,2640048724478753,1,2,,2,2,1,1,"D,F,C",1,1,4,3,4,2
Tamban,TAM-0010,TAM-0010-5,05,01,8,7117143336923906,8,2,,1,2,2,1,,4,4,3,1,2,3
Tamban,TAM-0011,TAM-0011-1,06,00,1,3346746311077091,1,1,,1,1,1,2,"E,B,G",3,2,3,4,4,1
Tamban,TAM-0011,TAM-0011-2,01,05,8,3782176922837209,2,2,8,2,1,2,1,,2,3,4,2,4,4
Tamban,TAM-0011,TAM-0011-3,05,05,1,8514586631175828,8,2,,1,2,2,2,,1,2,3,2,2,1
Tamban,TAM-0011,TAM-0011-4,04,02,8,8646034056330923,1,8,,,,2,2,,,,,,,
Tamban,TAM-0012,TAM-0012-1,06,00,8,5534350438468512,1,2,,2,2,2,2,,3,4,2,4,3,4
Tamban,TAM-0012,TAM-0012-2,04,09,2,2129813647211463,1,1,,1,2,2,2,,4,4,1,4,4,1
Tamban,TAM-0013,TAM-0013-1,01,04,8,2603149593790301,1,2,,,,2,2,,,,,,,
Tamban,TAM-0013,TAM-0013-2,01,10,1,7056859605471013,1,2,,,,1,2,"E,Z,C",2,3,4,2,3,2
Tamban,TAM-0013,TAM-0013-3,01,05,2,1992430437105762,2,1,,,,2,2,,3,3,2,1,3,2
Tamban,TAM-0013,TAM-0013-4,03,05,8,4434250527027035,2,2,,2,2,2,2,,1,4,4,3,4,3
Tamban,TAM-0013,TAM-0013-5,03,02,8,1511904443292524,8,2,1,2,1,1,2,"D,G,C",2,1,3,1,1,3
Tamban,TAM-0013,TAM-0013-6,03,09,8,1284467072697897,8,1,,2,2,2,2,,1,4,3,1,4,4
Tamban,TAM-0014,TAM-0014-1,05,04,1,6951207372737399,2,8,,2,2,1,1,"E,G,F",3,1,1,1,3,2
Tamban,TAM-0014,TAM-0014-2,06,04,8,4447608417987837,1,2,,,,1,2,"F,E,C",,,,,,
Tamban,TAM-0015,TAM-0015-1,01,01,2,1811479736025340,8,1,,1,2,1,2,"D,G,F",4,3,1,2,3,4
Tamban,TAM-0015,TAM-0015-2,06,01,8,6841893821301220,2,8,,2,2,2,2,,4,3,2,1,2,4
Tamban,TAM-0015,TAM-0015-3,03,00,8,3075602033478942,1,2,8,1,1,1,1,"C,B,Z",3,3,1,2,3,1
Tamban,TAM-0016,TAM-0016-1,03,04,2,9373239086344850,1,1,,,,2,2,,2,1,2,3,1,1
Tamban,TAM-0016,TAM-0016-2,06,00,8,3761121538213547,1,8,,2,1,2,1,,2,4,2,1,2,1
Tamban,TAM-0017,TAM-0017-1,04,01,8,1110810831671245,2,8,,,,1,2,"E,Z,F",1,3,4,3,4,4
Tamban,TAM-0017,TAM-0017-2,02,07,8,9554542126297215,8,8,,2,1,1,1,"D,A,F",3,3,2,4,4,1
Tamban,TAM-0017,TAM-0017-3,05,02,8,4332545834821102,8,2,,,,1,1,"B,A,Z",3,4,4,3,4,4
Tamban,TAM-0017,TAM-0017-4,05,02,1,3457360660061183,1,2,,,,2,1,,2,3,1,4,2,1
Tamban,TAM-0018,TAM-0018-1,03,00,2,2875762877896953,2,2,,2,2,1,1,"C,Z,D",1,2,3,4,3,4
Tamban,TAM-0019,TAM-0019-1,06,10,1,1262437511482946,2,2,1,1,2,1,1,"G,A,B",1,3,3,2,4,2
Tamban,TAM-0019,TAM-0019-2,01,10,8,6918328613478866,1,2,,2,2,1,1,"A,C,E",1,1,2,4,2,4
Tamban,TAM-0019,TAM-0019-3,01,01,8,8086159450576238,8,2,,2,1,1,2,"B,Z,F",1,4,1,2,3,4
Tamban,TAM-0019,TAM-0019-4,01,10,8,3999166745159740,2,8,,2,1,2,1,,3,4,4,3,4,3
Tamban,TAM-0020,TAM-0020-1,05,06,8,1049485397369192,8,1,,,,1,2,"E,A,B",1,3,2,2,2,1
Tamban,TAM-0020,TAM-0020-2,03,07,8,1807615944989859,1,8,,,,1,2,"B,C,A",3,1,2,1,4,4
Tamban,TAM-0020,TAM-0020-3,05,02,8,1808091341732522,8,2,,,,1,2,"A,E,G",4,2,4,1,4,4
Tamban,TAM-0021,TAM-0021-1,04,00,2,2670512127773138,1,2,,1,2,2,2,,4,2,4,2,3,1
Tamban,TAM-0022,TAM-0022-1,06,02,1,1614187993638415,8,8,,,,2,1,,1,3,1,2,2,4
Tamban,TAM-0022,TAM-0022-2,03,10,8,7886399009004582,8,8,,,,1,1,"D,F,G",,,,,,
Tamban,TAM-0022,TAM-0022-3,04,05,8,8594796521448375,2,2,,,,1,2,"F,Z,A",2,2,2,4,4,3
Tamban,TAM-0022,TAM-0022-4,04,08,8,5116312454397582,2,2,2,,,2,2,,4,1,2,2,4,4
Tamban,TAM-0022,TAM-0022-5,02,07,8,9884105924139860,1,8,,,,1,2,"A,C,B",4,4,2,2,3,4
Tamban,TAM-0023,TAM-0023-1,04,00,8,1756074983280689,8,2,2,2,1,2,1,,2,1,4,3,4,3
Tamban,TAM-0024,TAM-0024-1,01,02,8,1413914712082719,1,8,,2,1,1,2,"E,G,D",2,3,1,3,2,2
Tamban,TAM-0024,TAM-0024-2,05,08,1,2174723372032297,2,8,,1,1,1,1,"F,B,G",4,3,3,1,2,1
Tamban,TAM-0024,TAM-0024-3,03,09,1,7582238408859097,8,1,,,,2,1,,,,,,,
Tamban,TAM-0024,TAM-0024-4,04,05,8,2333276735495733,2,8,,,,1,1,"G,E,C",,,,,,
Tamban,TAM-0024,TAM-0024-5,06,07,2,3969006315716394,8,8,,2,1,2,2,,1,1,4,4,4,1
Tamban,TAM-0024,TAM-0024-6,03,07,2,4302406210037803,8,2,,,,2,2,,2,2,1,2,4,3
Tamban,TAM-0025,TAM-0025-1,04,01,1,3879144581185143,8,1,,,,1,2,"F,B,C",,,,,,
Tamban,TAM-0025,TAM-0025-2,06,01,8,7529140236632008,1,8,,1,2,1,2,"C,F,B",4,4,3,3,1,4
Tamban,TAM-0025,TAM-0025-3,06,10,2,4790707032108850,8,2,,1,1,1,1,"C,A,E",4,3,4,1,2,1
Tamban,TAM-0025,TAM-0025-4,03,03,2,9908071203877563,8,2,,,,1,2,"E,F,G",1,2,2,4,4,3
Tamban,TAM-0025,TAM-0025-5,03,05,2,1225163491252298,2,2,1,,,1,2,"E,C,Z",4,2,2,3,4,4
Tamban,TAM-0025,TAM-0025-6,01,04,8,5527772799074653,8,8,,1,2,2,2,,3,4,2,1,2,4
Tamban,TAM-0026,TAM-0026-1,03,05,8,9826830021598892,8,1,,2,1,2,2,,1,1,4,4,3,1
Tamban,TAM-0026,TAM-0026-2,04,10,1,4689471515670673,2,2,,,,1,2,"B,D,Z",2,4,1,1,3,2
Tamban,TAM-0026,TAM-0026-3,02,04,1,4530039724733427,1,1,,,,2,2,,2,3,1,4,2,4
Tamban,TAM-0026,TAM-0026-4,04,04,8,4889186281409674,8,8,,,,2,2,,4,2,1,2,3,4
Tamban,TAM-0026,TAM-0026-5,06,01,1,9840969885162400,1,1,,,,1,1,"G,E,D",,,,,,
Tamban,TAM-0027,TAM-0027-1,06,07,8,9137216759460291,1,2,,2,1,2,1,,3,4,1,1,1,1
Tamban,TAM-0027,TAM-0027-2,03,04,1,6672416239288906,8,2,,,,1,2,"A,E,G",4,2,3,3,3,4
Tamban,TAM-0028,TAM-0028-1,04,05,8,9537045029553510,1,2,,2,1,1,1,"B,G,A",1,1,4,1,2,4
Tamban,TAM-0028,TAM-0028-2,05,10,2,8426287495657658,8,8,,,,1,1,"D,E,Z",,,,,,
Tamban,TAM-0028,TAM-0028-3,02,01,8,2026529956531450,2,2,,,,2,2,,,,,,,
Tamban,TAM-0028,TAM-0028-4,03,10,2,8767264582102244,2,1,,,,2,1,,1,2,2,3,1,4
Tamban,TAM-0028,TAM-0028-5,06,10,1,6931288799325673,8,8,,,,1,1,"G,Z,A",2,3,4,2,3,3
Tamban,TAM-0029,TAM-0029-1,04,05,1,3424344325372412,1,1,8,,,1,2,"E,B,A",3,3,2,2,4,1
Tamban,TAM-0029,TAM-0029-2,04,05,8,4768543315072873,2,8,,,,2,1,,1,2,3,4,3,3
Tamban,TAM-0030,TAM-0030-1,04,02,1,6491089876174913,2,2,,,,1,1,"F,C,E",2,1,1,4,4,4
Tamban,TAM-0030,TAM-0030-2,01,05,2,2464595552237304,2,2,,,,1,2,"G,B,F",1,1,1,3,3,4
Tamban,TAM-0030,TAM-0030-3,04,08,1,9118831520444655,8,2,,,,2,2,,,,,,,
Tamban,TAM-0030,TAM-0030-4,05,08,8,6840369013086727,1,8,,2,2,2,2,,1,2,3,4,2,3
Tamban,TAM-0031,TAM-0031-1,01,04,1,8933130949311847,8,8,,2,1,2,2,,3,4,2,4,3,1
Tamban,TAM-0032,TAM-0032-1,05,08,8,1298344853183150,8,1,,,,1,1,"A,D,Z",4,4,4,2,4,2
Tamban,TAM-0032,TAM-0032-2,03,10,1,5589596884070367,2,8,,,,2,2,,4,3,2,1,1,3
Tamban,TAM-0033,TAM-0033-1,06,04,8,6298501319776668,1,1,,,,1,2,"F,E,D",,,,,,
Tamban,TAM-0033,TAM-0033-2,04,10,8,1616202413975390,8,1,,,,2,1,,3,2,2,1,4,1
Tamban,TAM-0034,TAM-0034-1,03,05,2,2038044621320541,1,2,,,,2,1,,,,,,,
Tamban,TAM-0034,TAM-0034-2,06,04,2,2434000986971965,2,2,1,2,1,1,2,"E,A,B",2,2,2,4,4,1
Tamban,TAM-0034,TAM-0034-3,03,02,8,2223827975305698,1,1,,,,2,1,,3,4,3,1,2,3
Tamban,TAM-0034,TAM-0034-4,02,07,8,8864177699405382,8,2,,,,2,1,,,,,,,
Tamban,TAM-0034,TAM-0034-5,02,06,1,4806073407849240,2,8,,,,2,1,,2,2,2,3,2,4
Tamban,TAM-0034,TAM-0034-6,02,00,1,4311522731059853,1,1,,,,1,1,"G,F,B",2,2,4,2,1,4
Tamban,TAM-0035,TAM-0035-1,04,09,2,8925708866925151,2,8,,1,1,1,1,"C,G,Z",1,1,1,4,4,2
Tamban,TAM-0035,TAM-0035-2,05,01,1,8746622604056247,8,1,,2,2,2,1,,1,1,4,4,2,2
Tamban,TAM-0035,TAM-0035-3,03,04,2,6245451227922404,1,8,,,,1,1,"C,Z,A",3,3,2,4,4,2
Tamban,TAM-0035,TAM-0035-4,06,00,1,1573560864636310,8,8,,,,1,1,"G,Z,D",4,3,1,4,4,1
Tamban,TAM-0036,TAM-0036-1,04,09,8,3931122143167604,1,1,,,,1,2,"B,C,F",1,4,2,1,4,2
Tamban,TAM-0036,TAM-0036-2,06,05,8,1361519588176367,2,2,,,,2,2,,1,2,3,1,1,1
Tandang Sora,TAN-0001,TAN-0001-1,03,08,8,5419523352163464,8,1,,,,1,2,"G,F,C",4,4,4,2,1,2
Tandang Sora,TAN-0002,TAN-0002-1,05,05,8,4225584255210673,2,2,,,,2,2,,,,,,,
Tandang Sora,TAN-0003,TAN-0003-1,06,08,1,6440716196463941,1,2,,,,2,1,,2,4,1,1,1,4
Tandang Sora,TAN-0003,TAN-0003-2,06,07,2,4693423439846798,1,8,,1,2,2,2,,4,2,3,3,1,3
Tandang Sora,TAN-0003,TAN-0003-3,04,01,1,5222762086256343,1,1,,,,2,1,,4,4,2,1,4,4
Tandang Sora,TAN-0003,TAN-0003-4,06,07,2,7756801857926530,1,1,8,,,1,2,"A,B,Z",3,2,1,2,4,2
Tandang Sora,TAN-0003,TAN-0003-5,04,07,1,3068824905561285,1,8,,1,2,2,2,,3,2,1,3,4,3
Tandang Sora,TAN-0004,TAN-0004-1,04,05,1,6402620440560903,8,2,,1,1,1,1,"Z,A,C",4,1,3,1,3,2
Tandang Sora,TAN-0004,TAN-0004-2,06,04,1,5356357401953192,1,1,,,,1,2,"B,F,C",4,3,1,2,1,2
Tandang Sora,TAN-0004,TAN-0004-3,06,04,1,6914414734354146,8,1,,,,2,1,,2,3,2,3,2,3
Tandang Sora,TAN-0004,TAN-0004-4,06,02,2,2828388564235992,8,8,,,,1,1,"G,B,A",,,,,,
Tandang Sora,TAN-0005,TAN-0005-1,04,00,8,5953858439412647,1,8,,,,1,1,"F,E,B",2,1,3,2,3,1
Tandang Sora,TAN-0005,TAN-0005-2,03,06,2,4332535138599596,2,1,,,,1,1,"B,G,E",1,4,4,1,1,1
Tandang Sora,TAN-0005,TAN-0005-3,05,03,2,6116342751798338,2,2,,,,2,1,,,,,,,
Tandang Sora,TAN-0006,TAN-0006-1,03,08,1,9055504302046357,1,1,,2,2,2,1,,1,4,1,3,1,3
Tandang Sora,TAN-0006,TAN-0006-2,06,10,8,3454855465193316,2,8,,,,2,2,,1,3,1,2,2,1
Tandang Sora,TAN-0006,TAN-0006-3,02,10,2,4580225734056929,1,2,,,,1,1,"F,Z,C",2,4,4,2,4,3
Tandang Sora,TAN-0006,TAN-0006-4,05,05,2,7465270094443058,2,2,,,,1,1,"A,C,D",2,3,2,3,1,4
Tandang Sora,TAN-0006,TAN-0006-5,06,06,8,3760530256658929,2,1,1,2,2,2,1,,1,3,4,4,1,1
Tandang Sora,TAN-0006,TAN-0006-6,03,07,1,5842553383667115,2,1,,,,2,2,,3,4,2,4,3,4
Tandang Sora,TAN-0007,TAN-0007-1,05,04,8,6822855838671587,1,2,,,,2,1,,,,,,,
Tandang Sora,TAN-0008,TAN-0008-1,02,10,2,7211520269373115,8,1,8,,,2,1,,3,2,2,2,4,4
Tandang Sora,TAN-0009,TAN-0009-1,06,03,8,8352448147752625,8,2,,1,1,2,1,,2,3,2,4,1,3
Tandang Sora,TAN-0009,TAN-0009-2,03,06,8,5398436713686416,2,1,,,,1,2,"E,D,A",4,2,4,4,3,2
Tandang Sora,TAN-0010,TAN-0010-1,05,00,8,2733563140624266,2,2,,1,2,1,2,"C,F,B",2,4,4,2,2,1
Tandang Sora,TAN-0010,TAN-0010-2,05,10,8,9342205993875547,1,8,,,,1,1,"A,G,Z",1,3,3,3,4,4
Tandang Sora,TAN-0011,TAN-0011-1,01,08,8,9453032378562520,1,8,,1,2,1,1,"G,C,A",2,3,3,3,2,4
Tandang Sora,TAN-0011,TAN-0011-2,06,02,1,3771514649247492,2,8,,1,2,2,1,,4,1,1,1,1,4
Tandang Sora,TAN-0011,TAN-0011-3,02,00,1,5836942428351585,8,1,,,,2,2,,2,2,1,3,1,3
Tandang Sora,TAN-0011,TAN-0011-4,01,06,1,1223240716700338,8,8,,,,1,2,"F,C,E",1,2,1,1,2,3
Tandang Sora,TAN-0012,TAN-0012-1,05,09,1,9230502620622138,2,2,,,,1,1,"C,E,B",,,,,,
Tandang Sora,TAN-0012,TAN-0012-2,02,04,8,4771289947924875,8,1,8,2,2,1,1,"G,F,C",2,2,4,1,4,4
Tandang Sora,TAN-0012,TAN-0012-3,04,09,1,9913919433518448,1,8,,1,1,1,1,"F,D,E",3,3,2,3,2,3
Tandang Sora,TAN-0012,TAN-0012-4,03,06,1,5641000850844184,1,2,,2,1,2,2,,1,1,4,4,1,2
Tandang Sora,TAN-0012,TAN-0012-5,06,08,1,1884013499242812,8,2,1,,,1,2,"B,E,A",3,3,3,4,3,3
Tandang Sora,TAN-0012,TAN-0012-6,01,09,2,5021412872759506,2,2,,2,2,1,1,"D,F,G",1,1,4,2,3,3
Tandang Sora,TAN-0013,TAN-0013-1,01,04,8,6903277557680482,2,1,,1,1,2,1,,3,4,1,4,3,1
Tandang Sora,TAN-0013,TAN-0013-2,01,05,8,1399681292012677,1,1,,,,1,1,"C,E,Z",2,3,1,3,4,3
Tandang Sora,TAN-0014,TAN-0014-1,02,05,8,6272844413386681,8,2,,1,1,1,2,"Z,F,E",3,4,2,4,4,2
Tandang Sora,TAN-0014,TAN-0014-2,01,04,8,3968865668150759,2,2,1,2,2,2,2,,1,1,4,1,4,2
Tandang Sora,TAN-0014,TAN-0014-3,06,04,8,6084364808068422,1,2,,,,2,1,,1,2,4,4,2,2
Tandang Sora,TAN-0015,TAN-0015-1,03,01,1,3178426299687647,1,8,2,2,1,2,1,,3,3,3,1,2,2
Tandang Sora,TAN-0015,TAN-0015-2,02,06,8,9080880994011727,2,8,,2,2,2,2,,4,4,1,3,3,4
Tandang Sora,TAN-0016,TAN-0016-1,05,07,8,3437152608560003,1,2,,,,1,2,"C,A,G",2,1,4,2,4,2
Tandang Sora,TAN-0016,TAN-0016-2,01,03,1,2168156218390834,2,1,,1,1,2,2,,4,3,4,4,4,1
Tandang Sora,TAN-0016,TAN-0016-3,03,03,2,8311792024325827,2,1,,2,1,2,2,,1,4,4,2,1,2
Tandang Sora,TAN-0016,TAN-0016-4,04,06,8,7508682123653998,8,8,,,,2,1,,4,2,4,1,2,3
Tandang Sora,TAN-0017,TAN-0017-1,06,09,8,3632637094613224,2,8,,,,1,1,"A,F,G",3,3,1,1,2,1
Tandang Sora,TAN-0017,TAN-0017-2,04,09,1,1839568200749584,8,2,,,,1,2,"E,G,F",3,3,2,3,4,2
Tandang Sora,TAN-0017,TAN-0017-3,01,01,1,2957888849229703,8,2,8,,,1,1,"C,B,Z",3,2,2,3,1,1
Tandang Sora,TAN-0018,TAN-0018-1,06,07,2,1345231406184990,8,2,,,,1,2,"B,C,E",,,,,,
Tandang Sora,TAN-0019,TAN-0019-1,03,09,1,4349702324927417,2,2,,,,2,1,,3,1,4,2,2,1
Tandang Sora,TAN-0019,TAN-0019-2,06,02,1,1281451699509939,8,1,,,,1,1,"G,D,C",3,1,4,3,1,2
Tandang Sora,TAN-0019,TAN-0019-3,02,05,8,6939019598355606,2,2,2,1,1,2,1,,3,2,4,2,4,3
Tandang Sora,TAN-0020,TAN-0020-1,03,06,1,2253840079406818,8,8,,,,2,1,,3,2,3,4,3,1
Tandang Sora,TAN-0020,TAN-0020-2,01,03,8,8070721804502853,1,8,,,,2,1,,,,,,,
